image_id,label,original_class,split,organized_image_file_path,original_image_file_path,organized_mask_file_path,original_mask_file_path
normal (110).png,0,normal,test,./mmibc/busi/images/test/benign/normal (110).png,./data/ultrasound/images/normal/normal (110).png,./mmibc/busi/masks/test/benign/normal (110)_mask.png,./data/ultrasound/masks/normal/normal (110)_mask.png
normal (71).png,0,normal,test,./mmibc/busi/images/test/benign/normal (71).png,./data/ultrasound/images/normal/normal (71).png,./mmibc/busi/masks/test/benign/normal (71)_mask.png,./data/ultrasound/masks/normal/normal (71)_mask.png
benign (109).png,0,benign,test,./mmibc/busi/images/test/benign/benign (109).png,./data/ultrasound/images/benign/benign (109).png,./mmibc/busi/masks/test/benign/benign (109)_mask.png,./data/ultrasound/masks/benign/benign (109)_mask.png
benign (107).png,0,benign,test,./mmibc/busi/images/test/benign/benign (107).png,./data/ultrasound/images/benign/benign (107).png,./mmibc/busi/masks/test/benign/benign (107)_mask.png,./data/ultrasound/masks/benign/benign (107)_mask.png
normal (38).png,0,normal,test,./mmibc/busi/images/test/benign/normal (38).png,./data/ultrasound/images/normal/normal (38).png,./mmibc/busi/masks/test/benign/normal (38)_mask.png,./data/ultrasound/masks/normal/normal (38)_mask.png
benign (238).png,0,benign,test,./mmibc/busi/images/test/benign/benign (238).png,./data/ultrasound/images/benign/benign (238).png,./mmibc/busi/masks/test/benign/benign (238)_mask.png,./data/ultrasound/masks/benign/benign (238)_mask.png
malignant (156).png,1,malignant,test,./mmibc/busi/images/test/malignant/malignant (156).png,./data/ultrasound/images/malignant/malignant (156).png,./mmibc/busi/masks/test/malignant/malignant (156)_mask.png,./data/ultrasound/masks/malignant/malignant (156)_mask.png
malignant (188).png,1,malignant,test,./mmibc/busi/images/test/malignant/malignant (188).png,./data/ultrasound/images/malignant/malignant (188).png,./mmibc/busi/masks/test/malignant/malignant (188)_mask.png,./data/ultrasound/masks/malignant/malignant (188)_mask.png
benign (381).png,0,benign,test,./mmibc/busi/images/test/benign/benign (381).png,./data/ultrasound/images/benign/benign (381).png,./mmibc/busi/masks/test/benign/benign (381)_mask.png,./data/ultrasound/masks/benign/benign (381)_mask.png
malignant (53).png,1,malignant,test,./mmibc/busi/images/test/malignant/malignant (53).png,./data/ultrasound/images/malignant/malignant (53).png,./mmibc/busi/masks/test/malignant/malignant (53)_mask.png,./data/ultrasound/masks/malignant/malignant (53)_mask.png
benign (267).png,0,benign,test,./mmibc/busi/images/test/benign/benign (267).png,./data/ultrasound/images/benign/benign (267).png,./mmibc/busi/masks/test/benign/benign (267)_mask.png,./data/ultrasound/masks/benign/benign (267)_mask.png
benign (50).png,0,benign,test,./mmibc/busi/images/test/benign/benign (50).png,./data/ultrasound/images/benign/benign (50).png,./mmibc/busi/masks/test/benign/benign (50)_mask.png,./data/ultrasound/masks/benign/benign (50)_mask.png
benign (356).png,0,benign,test,./mmibc/busi/images/test/benign/benign (356).png,./data/ultrasound/images/benign/benign (356).png,./mmibc/busi/masks/test/benign/benign (356)_mask.png,./data/ultrasound/masks/benign/benign (356)_mask.png
malignant (199).png,1,malignant,test,./mmibc/busi/images/test/malignant/malignant (199).png,./data/ultrasound/images/malignant/malignant (199).png,./mmibc/busi/masks/test/malignant/malignant (199)_mask.png,./data/ultrasound/masks/malignant/malignant (199)_mask.png
benign (32).png,0,benign,test,./mmibc/busi/images/test/benign/benign (32).png,./data/ultrasound/images/benign/benign (32).png,./mmibc/busi/masks/test/benign/benign (32)_mask.png,./data/ultrasound/masks/benign/benign (32)_mask.png
benign (208).png,0,benign,test,./mmibc/busi/images/test/benign/benign (208).png,./data/ultrasound/images/benign/benign (208).png,./mmibc/busi/masks/test/benign/benign (208)_mask.png,./data/ultrasound/masks/benign/benign (208)_mask.png
benign (315).png,0,benign,test,./mmibc/busi/images/test/benign/benign (315).png,./data/ultrasound/images/benign/benign (315).png,./mmibc/busi/masks/test/benign/benign (315)_mask.png,./data/ultrasound/masks/benign/benign (315)_mask.png
benign (190).png,0,benign,test,./mmibc/busi/images/test/benign/benign (190).png,./data/ultrasound/images/benign/benign (190).png,./mmibc/busi/masks/test/benign/benign (190)_mask.png,./data/ultrasound/masks/benign/benign (190)_mask.png
normal (54).png,0,normal,test,./mmibc/busi/images/test/benign/normal (54).png,./data/ultrasound/images/normal/normal (54).png,./mmibc/busi/masks/test/benign/normal (54)_mask.png,./data/ultrasound/masks/normal/normal (54)_mask.png
benign (53).png,0,benign,test,./mmibc/busi/images/test/benign/benign (53).png,./data/ultrasound/images/benign/benign (53).png,./mmibc/busi/masks/test/benign/benign (53)_mask.png,./data/ultrasound/masks/benign/benign (53)_mask.png
benign (432).png,0,benign,test,./mmibc/busi/images/test/benign/benign (432).png,./data/ultrasound/images/benign/benign (432).png,./mmibc/busi/masks/test/benign/benign (432)_mask.png,./data/ultrasound/masks/benign/benign (432)_mask.png
benign (284).png,0,benign,test,./mmibc/busi/images/test/benign/benign (284).png,./data/ultrasound/images/benign/benign (284).png,./mmibc/busi/masks/test/benign/benign (284)_mask.png,./data/ultrasound/masks/benign/benign (284)_mask.png
benign (246).png,0,benign,test,./mmibc/busi/images/test/benign/benign (246).png,./data/ultrasound/images/benign/benign (246).png,./mmibc/busi/masks/test/benign/benign (246)_mask.png,./data/ultrasound/masks/benign/benign (246)_mask.png
malignant (184).png,1,malignant,test,./mmibc/busi/images/test/malignant/malignant (184).png,./data/ultrasound/images/malignant/malignant (184).png,./mmibc/busi/masks/test/malignant/malignant (184)_mask.png,./data/ultrasound/masks/malignant/malignant (184)_mask.png
benign (43).png,0,benign,test,./mmibc/busi/images/test/benign/benign (43).png,./data/ultrasound/images/benign/benign (43).png,./mmibc/busi/masks/test/benign/benign (43)_mask.png,./data/ultrasound/masks/benign/benign (43)_mask.png
malignant (77).png,1,malignant,test,./mmibc/busi/images/test/malignant/malignant (77).png,./data/ultrasound/images/malignant/malignant (77).png,./mmibc/busi/masks/test/malignant/malignant (77)_mask.png,./data/ultrasound/masks/malignant/malignant (77)_mask.png
benign (340).png,0,benign,test,./mmibc/busi/images/test/benign/benign (340).png,./data/ultrasound/images/benign/benign (340).png,./mmibc/busi/masks/test/benign/benign (340)_mask.png,./data/ultrasound/masks/benign/benign (340)_mask.png
normal (87).png,0,normal,test,./mmibc/busi/images/test/benign/normal (87).png,./data/ultrasound/images/normal/normal (87).png,./mmibc/busi/masks/test/benign/normal (87)_mask.png,./data/ultrasound/masks/normal/normal (87)_mask.png
malignant (87).png,1,malignant,test,./mmibc/busi/images/test/malignant/malignant (87).png,./data/ultrasound/images/malignant/malignant (87).png,./mmibc/busi/masks/test/malignant/malignant (87)_mask.png,./data/ultrasound/masks/malignant/malignant (87)_mask.png
malignant (161).png,1,malignant,test,./mmibc/busi/images/test/malignant/malignant (161).png,./data/ultrasound/images/malignant/malignant (161).png,./mmibc/busi/masks/test/malignant/malignant (161)_mask.png,./data/ultrasound/masks/malignant/malignant (161)_mask.png
benign (105).png,0,benign,test,./mmibc/busi/images/test/benign/benign (105).png,./data/ultrasound/images/benign/benign (105).png,./mmibc/busi/masks/test/benign/benign (105)_mask.png,./data/ultrasound/masks/benign/benign (105)_mask.png
malignant (208).png,1,malignant,test,./mmibc/busi/images/test/malignant/malignant (208).png,./data/ultrasound/images/malignant/malignant (208).png,./mmibc/busi/masks/test/malignant/malignant (208)_mask.png,./data/ultrasound/masks/malignant/malignant (208)_mask.png
normal (4).png,0,normal,test,./mmibc/busi/images/test/benign/normal (4).png,./data/ultrasound/images/normal/normal (4).png,./mmibc/busi/masks/test/benign/normal (4)_mask.png,./data/ultrasound/masks/normal/normal (4)_mask.png
normal (18).png,0,normal,test,./mmibc/busi/images/test/benign/normal (18).png,./data/ultrasound/images/normal/normal (18).png,./mmibc/busi/masks/test/benign/normal (18)_mask.png,./data/ultrasound/masks/normal/normal (18)_mask.png
benign (269).png,0,benign,test,./mmibc/busi/images/test/benign/benign (269).png,./data/ultrasound/images/benign/benign (269).png,./mmibc/busi/masks/test/benign/benign (269)_mask.png,./data/ultrasound/masks/benign/benign (269)_mask.png
normal (119).png,0,normal,test,./mmibc/busi/images/test/benign/normal (119).png,./data/ultrasound/images/normal/normal (119).png,./mmibc/busi/masks/test/benign/normal (119)_mask.png,./data/ultrasound/masks/normal/normal (119)_mask.png
benign (328).png,0,benign,test,./mmibc/busi/images/test/benign/benign (328).png,./data/ultrasound/images/benign/benign (328).png,./mmibc/busi/masks/test/benign/benign (328)_mask.png,./data/ultrasound/masks/benign/benign (328)_mask.png
normal (30).png,0,normal,test,./mmibc/busi/images/test/benign/normal (30).png,./data/ultrasound/images/normal/normal (30).png,./mmibc/busi/masks/test/benign/normal (30)_mask.png,./data/ultrasound/masks/normal/normal (30)_mask.png
malignant (32).png,1,malignant,test,./mmibc/busi/images/test/malignant/malignant (32).png,./data/ultrasound/images/malignant/malignant (32).png,./mmibc/busi/masks/test/malignant/malignant (32)_mask.png,./data/ultrasound/masks/malignant/malignant (32)_mask.png
benign (342).png,0,benign,test,./mmibc/busi/images/test/benign/benign (342).png,./data/ultrasound/images/benign/benign (342).png,./mmibc/busi/masks/test/benign/benign (342)_mask.png,./data/ultrasound/masks/benign/benign (342)_mask.png
benign (368).png,0,benign,test,./mmibc/busi/images/test/benign/benign (368).png,./data/ultrasound/images/benign/benign (368).png,./mmibc/busi/masks/test/benign/benign (368)_mask.png,./data/ultrasound/masks/benign/benign (368)_mask.png
malignant (201).png,1,malignant,test,./mmibc/busi/images/test/malignant/malignant (201).png,./data/ultrasound/images/malignant/malignant (201).png,./mmibc/busi/masks/test/malignant/malignant (201)_mask.png,./data/ultrasound/masks/malignant/malignant (201)_mask.png
benign (371).png,0,benign,test,./mmibc/busi/images/test/benign/benign (371).png,./data/ultrasound/images/benign/benign (371).png,./mmibc/busi/masks/test/benign/benign (371)_mask.png,./data/ultrasound/masks/benign/benign (371)_mask.png
benign (159).png,0,benign,test,./mmibc/busi/images/test/benign/benign (159).png,./data/ultrasound/images/benign/benign (159).png,./mmibc/busi/masks/test/benign/benign (159)_mask.png,./data/ultrasound/masks/benign/benign (159)_mask.png
benign (87).png,0,benign,test,./mmibc/busi/images/test/benign/benign (87).png,./data/ultrasound/images/benign/benign (87).png,./mmibc/busi/masks/test/benign/benign (87)_mask.png,./data/ultrasound/masks/benign/benign (87)_mask.png
normal (7).png,0,normal,test,./mmibc/busi/images/test/benign/normal (7).png,./data/ultrasound/images/normal/normal (7).png,./mmibc/busi/masks/test/benign/normal (7)_mask.png,./data/ultrasound/masks/normal/normal (7)_mask.png
benign (81).png,0,benign,test,./mmibc/busi/images/test/benign/benign (81).png,./data/ultrasound/images/benign/benign (81).png,./mmibc/busi/masks/test/benign/benign (81)_mask.png,./data/ultrasound/masks/benign/benign (81)_mask.png
benign (155).png,0,benign,test,./mmibc/busi/images/test/benign/benign (155).png,./data/ultrasound/images/benign/benign (155).png,./mmibc/busi/masks/test/benign/benign (155)_mask.png,./data/ultrasound/masks/benign/benign (155)_mask.png
benign (145).png,0,benign,test,./mmibc/busi/images/test/benign/benign (145).png,./data/ultrasound/images/benign/benign (145).png,./mmibc/busi/masks/test/benign/benign (145)_mask.png,./data/ultrasound/masks/benign/benign (145)_mask.png
normal (53).png,0,normal,test,./mmibc/busi/images/test/benign/normal (53).png,./data/ultrasound/images/normal/normal (53).png,./mmibc/busi/masks/test/benign/normal (53)_mask.png,./data/ultrasound/masks/normal/normal (53)_mask.png
normal (80).png,0,normal,test,./mmibc/busi/images/test/benign/normal (80).png,./data/ultrasound/images/normal/normal (80).png,./mmibc/busi/masks/test/benign/normal (80)_mask.png,./data/ultrasound/masks/normal/normal (80)_mask.png
malignant (206).png,1,malignant,test,./mmibc/busi/images/test/malignant/malignant (206).png,./data/ultrasound/images/malignant/malignant (206).png,./mmibc/busi/masks/test/malignant/malignant (206)_mask.png,./data/ultrasound/masks/malignant/malignant (206)_mask.png
benign (350).png,0,benign,test,./mmibc/busi/images/test/benign/benign (350).png,./data/ultrasound/images/benign/benign (350).png,./mmibc/busi/masks/test/benign/benign (350)_mask.png,./data/ultrasound/masks/benign/benign (350)_mask.png
malignant (4).png,1,malignant,test,./mmibc/busi/images/test/malignant/malignant (4).png,./data/ultrasound/images/malignant/malignant (4).png,./mmibc/busi/masks/test/malignant/malignant (4)_mask.png,./data/ultrasound/masks/malignant/malignant (4)_mask.png
normal (95).png,0,normal,test,./mmibc/busi/images/test/benign/normal (95).png,./data/ultrasound/images/normal/normal (95).png,./mmibc/busi/masks/test/benign/normal (95)_mask.png,./data/ultrasound/masks/normal/normal (95)_mask.png
benign (395).png,0,benign,test,./mmibc/busi/images/test/benign/benign (395).png,./data/ultrasound/images/benign/benign (395).png,./mmibc/busi/masks/test/benign/benign (395)_mask.png,./data/ultrasound/masks/benign/benign (395)_mask.png
benign (78).png,0,benign,test,./mmibc/busi/images/test/benign/benign (78).png,./data/ultrasound/images/benign/benign (78).png,./mmibc/busi/masks/test/benign/benign (78)_mask.png,./data/ultrasound/masks/benign/benign (78)_mask.png
normal (106).png,0,normal,test,./mmibc/busi/images/test/benign/normal (106).png,./data/ultrasound/images/normal/normal (106).png,./mmibc/busi/masks/test/benign/normal (106)_mask.png,./data/ultrasound/masks/normal/normal (106)_mask.png
benign (393).png,0,benign,test,./mmibc/busi/images/test/benign/benign (393).png,./data/ultrasound/images/benign/benign (393).png,./mmibc/busi/masks/test/benign/benign (393)_mask.png,./data/ultrasound/masks/benign/benign (393)_mask.png
benign (64).png,0,benign,test,./mmibc/busi/images/test/benign/benign (64).png,./data/ultrasound/images/benign/benign (64).png,./mmibc/busi/masks/test/benign/benign (64)_mask.png,./data/ultrasound/masks/benign/benign (64)_mask.png
malignant (102).png,1,malignant,test,./mmibc/busi/images/test/malignant/malignant (102).png,./data/ultrasound/images/malignant/malignant (102).png,./mmibc/busi/masks/test/malignant/malignant (102)_mask.png,./data/ultrasound/masks/malignant/malignant (102)_mask.png
malignant (119).png,1,malignant,test,./mmibc/busi/images/test/malignant/malignant (119).png,./data/ultrasound/images/malignant/malignant (119).png,./mmibc/busi/masks/test/malignant/malignant (119)_mask.png,./data/ultrasound/masks/malignant/malignant (119)_mask.png
